Time,Time,Water Flow Rate,Pump - 1 X Axis, Pump 1 Y-axis,Pump - 2 X Axis,Pump - 2 Y Axis,Pump - 3 X Axis, Pump - 3 Y Axis,OA_TEMP,Power Consumption,Pump - 1 Status,Pump - 2 Status,Pump - 3 Status,avg_outflow,avg_inflow
661,662,34.01787567,-0.0645,1.5705,1.6654,1.3676,1.1838,1.7315,22.922108,0.633030951,1,0,1,4.627,5.34
662,663,29.95484543,-0.142,1.1999,1.524,1.3219,1.1589,2.0007,22.968086,0.579848409,1,0,1,5.421,5.978
663,664,30.64016342,-0.1232,-0.9054,1.3187,0.6692,1.1307,1.3037,22.997803,0.588882506,1,0,1,5.365,5.732
664,665,36.89316177,-0.053,-1.4143,0.9444,0.9456,1.1478,0.9209,23.027576,0.67026794,1,0,1,3.536,4.552
665,666,46.94996643,-0.0688,-1.7006,0.7562,0.957,1.1383,0.1272,23.087013,0.800002456,1,0,1,2.85,3.889
666,667,60.26270294,-0.0272,-1.6942,0.4894,0.9507,1.037,-0.2228,23.11673,0.984831452,1,0,1,4.166,4.01
667,668,71.87422943,-0.1314,-1.4539,0.1325,0.7893,0.9544,0.0321,23.11673,1.173133969,1,0,1,4.515,4.008
668,669,74.41895294,0.0616,-1.7909,-0.7134,1.0587,0.8248,-1.1142,23.146448,1.218274474,1,0,1,4.36,4.521
669,670,67.62663269,0.1189,-0.408,-0.98,0.5389,0.8123,-1.474,23.17622,1.10071218,1,0,1,5.902,13.713
670,671,57.87718582,-0.074,-0.8953,-1.2084,0.8262,0.7422,-1.5496,23.20594,0.949715555,1,0,1,7.211,14.488
671,672,49.7609024,0.0676,-0.8644,-1.2961,1.2201,0.7083,-1.8305,23.235657,0.837099552,1,0,1,7.322,6.587
672,673,44.76068878,-0.004,-0.3659,-1.3421,1.1948,0.7342,-1.5192,23.265375,0.771608174,1,0,1,7.276,5.664
673,674,42.9703598,0.1068,1.376,-0.9414,0.6835,0.8423,-0.4752,23.32481,0.748542249,1,0,1,7.307,4.992
674,675,44.01905441,-0.0477,1.9188,-0.6873,0.8802,0.9272,-0.8254,23.35453,0.762029767,1,0,1,6.762,5.535
675,676,47.27779007,0.0421,2.048,-0.4276,0.9638,0.9872,0.6754,23.35453,0.804302275,1,0,1,5.175,5.716
676,677,51.8033371,-0.0051,2.048,-0.16,0.9874,1.0435,1.0576,23.384193,0.86454016,1,0,1,4.547,5.638
677,678,56.05958176,0.0064,2.048,0.18,1.1226,1.0732,0.9505,23.41391,0.923597336,1,0,1,4.337,5.25
678,679,58.71356964,-0.0232,2.048,1.3474,1.2547,1.1607,1.2835,23.443628,0.961902678,1,0,1,4.447,5.204
679,680,58.91662598,-0.1041,1.3416,1.4771,1.1594,1.1773,1.4758,23.473347,0.964888334,1,0,1,4.873,5.404
680,681,48.36369705,-0.1112,0.6114,1.5588,0.9078,1.1826,1.835,23.503063,0.818549275,1,0,1,4.967,5.208
681,682,30.55776405,-0.0645,0.3248,1.6582,1.0085,1.1792,2.0352,23.532784,0.587807059,1,0,1,4.765,5.846
682,683,17.96938705,-0.0988,0.2686,1.3148,0.9509,1.1916,2.048,23.592163,0.409782648,1,0,1,4.805,4.625
683,684,13.87764835,-0.1037,-1.32,0.7053,1.1661,1.0525,0.1204,23.592163,0.341731578,1,0,1,5.799,7.657
684,685,15.17173386,-0.0632,-1.5169,0.2474,0.7877,0.9792,0.4507,23.621881,0.364118814,1,0,1,5.798,5.551
685,686,18.29870415,-0.0807,-1.7066,-0.0281,0.6581,0.977,0.3964,23.651545,0.414926022,1,0,1,5.285,4.537
686,687,25.88883972,-0.002,-1.4736,-0.251,0.8271,0.9297,-0.3574,23.681263,0.525168836,1,0,1,3.318,4.565
687,688,42.41352081,-0.1531,-1.9959,-0.5667,0.8247,0.8387,-0.9384,23.710926,0.741345048,1,0,1,5.327,5.328
688,689,69.48404694,0.0764,-0.9576,-1.3021,1.1362,0.7343,-1.611,23.740643,1.131806374,1,0,1,4.525,5.04
689,690,94.43127441,-0.045,-0.4078,-1.3782,1.1917,0.742,-1.4374,23.800026,1.624739528,1,0,1,3.84,4.044
690,691,94.56097412,0.1183,0.6938,-1.343,0.8146,0.7497,-1.7367,23.829689,1.627761602,1,0,1,3.476,4.338
691,692,74.53639221,0.0277,1.7668,-1.4119,1.0926,0.7444,-1.4591,23.829689,1.2204175,1,0,1,3.837,4.346
692,693,54.6549263,0.0283,2.0446,-1.1937,1.1498,0.7451,-0.7966,23.859406,0.90384078,1,0,1,3.948,5.407
693,694,40.57011414,-0.0874,2.048,-0.2135,0.7617,0.9648,0.1349,23.889069,0.717743635,1,0,1,4.305,4.518
694,695,31.77345657,-0.0719,2.048,0.074,1.3971,1.0008,0.5293,23.918732,0.603774607,1,0,1,4.303,4.744
695,696,29.25193405,0.0026,2.048,0.4062,0.9552,1.0729,0.5738,23.94845,0.570530832,1,0,1,5.27,6.917
696,697,32.30580139,-0.0135,2.048,0.7262,0.9232,1.1253,0.8198,23.978113,0.610719264,1,0,1,5.329,5.593
697,698,38.95949173,-0.0293,2.048,0.9886,0.9078,1.1519,1.2279,24.007776,0.696992099,1,0,1,5.824,9.607
698,699,49.02976227,-0.0344,0.4907,1.6154,0.731,1.2115,2.048,24.067158,0.827356935,1,0,1,5.934,8.68
699,700,60.12982941,-0.0854,-0.0641,1.554,0.807,1.1866,2.048,24.067158,0.982855678,1,0,1,5.759,5.525
700,701,67.40990448,-0.1185,-0.5351,1.4782,0.5167,1.1622,2.0456,24.09682,1.097107053,1,0,1,5.599,4.694
701,702,67.22453308,-0.1666,-1.3655,1.2491,0.6408,1.1346,2.048,24.126484,1.094061852,1,0,1,2.526,7.046
702,703,61.17054367,-0.0654,-1.4644,0.9749,1.5031,1.1648,1.4318,24.156147,0.998522878,1,0,1,6.384,9.256
703,704,54.54000854,-0.0449,-0.3163,-0.2104,0.5604,0.9061,0.0348,24.18581,0.902216733,1,0,1,7.432,5.804
704,705,49.83880615,-0.0838,-0.9113,-0.5273,0.9739,0.9303,-0.4032,24.215473,0.83813113,1,0,1,7.113,5.019
705,706,47.00616074,0.0757,-2.048,-0.7163,1.474,0.8739,-0.6816,24.245136,0.800760269,1,0,1,5.651,4.973
706,707,46.13374329,-0.0717,-2.0463,-1.1255,1.4892,0.8177,-1.1434,24.304462,0.789388776,1,0,1,4.985,5.239
707,708,47.0733757,-0.0765,-1.0508,-1.1825,1.1845,0.758,-1.4941,24.304462,0.801631868,1,0,1,4.577,5.492
708,709,49.43386459,-0.0639,-0.1166,-1.3845,0.7737,0.7502,-1.4135,24.334126,0.832728207,1,0,1,6.556,10.38
709,710,52.3488121,-0.0034,0.2771,-1.2852,1.1544,0.7328,-1.0795,24.363789,0.871964037,1,0,1,7.465,6.998
710,711,54.79919815,0.0315,1.197,-1.1477,0.9386,0.8078,-1.323,24.393452,0.90582633,1,0,1,6.769,4.929
711,712,56.04299164,0.0296,1.8406,-0.7845,1.5398,0.8313,-0.4903,24.423115,0.92336601,1,0,1,6.71,6.338
712,713,55.93840027,-0.0165,1.8272,-0.5406,1.0456,0.8583,0.1699,24.452778,0.921883702,1,0,1,5.277,5.326
713,714,46.46905518,-0.0079,1.7743,0.7818,1.0488,1.1422,1.0287,24.482386,0.793731928,1,0,1,3.936,4.253
714,715,29.97817421,-0.0122,2.048,0.9864,1.4591,1.1343,1.4162,24.541712,0.580156863,1,0,1,4.472,4.601
715,716,17.95013428,-0.0846,2.048,1.23,1.3055,1.1911,1.8394,24.541712,0.409475803,1,0,1,4.052,5.071
716,717,13.95854568,-0.032,1.7695,1.4724,0.9932,1.2252,2.048,24.57132,0.34315756,1,0,1,4.53,4.725
717,718,15.21365929,-0.1128,0.97,1.5605,0.428,1.2043,0.9443,24.600983,0.364829093,1,0,1,3.781,4.783
718,719,18.37345886,-0.0107,-0.8083,1.4133,0.8441,1.1778,1.4769,24.630646,0.416089416,1,0,1,3.792,4.661
719,720,26.07550621,-0.0278,-1.1477,1.1692,1.2669,1.1408,0.7906,24.660254,0.52772516,1,0,1,5.816,10.241
720,721,42.57128906,-0.1096,-1.3822,0.9309,0.8543,1.1138,0.3003,24.689917,0.743366182,1,0,1,7.366,8.025
721,722,69.19456482,-0.0257,-1.5763,0.6368,1.0343,1.0252,-0.1222,24.719524,1.12689507,1,0,1,6.641,5.822
722,723,93.37135315,-0.1217,-0.8959,0.2425,0.6412,0.9722,-0.6007,24.775776,1.600571871,1,0,1,5.979,5.554
723,724,93.27154541,0.1809,-1.503,-1.0222,1.0113,0.7573,-0.9875,24.775776,1.598357558,1,0,1,4.905,4.709
724,725,73.72757721,-0.1961,-0.632,-1.2806,0.6988,0.7003,-1.4044,24.802418,1.205917716,1,0,1,3.239,4.335
725,726,52.48497391,0.012,-1.3451,-1.3402,0.5504,0.6973,-1.6084,24.829004,0.873854578,1,0,1,2.984,3.993
726,727,37.26085281,-0.0566,-1.0233,-1.3688,0.7478,0.7345,-1.2933,24.85559,0.675057113,1,0,1,2.994,4.504
727,728,30.65484047,0.0881,-0.2102,-1.3421,1.2565,0.7591,-1.4712,24.882177,0.58908999,1,0,1,3.694,3.778
728,729,30.57987595,0.0572,1.2288,-0.945,0.9874,0.839,-0.3751,24.908764,0.588093042,1,0,1,4.587,4.694
729,730,34.44919205,-0.0332,1.9905,-0.6506,1.4206,0.9024,-0.4193,24.935352,0.638611376,1,0,1,3.433,3.965
730,731,42.39957428,0.0624,2.048,-0.3729,1.0089,0.9557,0.1093,24.98847,0.741192758,1,0,1,3.123,3.676
731,732,53.62570953,-0.0884,2.048,0.0464,0.9053,0.9996,0.6721,24.98847,0.889486194,1,0,1,2.963,3.602
732,733,64.63562012,-0.0582,2.048,0.294,0.7947,1.042,0.8348,25.015003,1.052213073,1,0,1,2.981,3.165
733,734,69.52272797,0.0181,0.2072,1.3566,0.4991,1.2043,1.639,25.041534,1.132512212,1,0,1,3.01,3.407
734,735,65.89347839,-0.1218,-0.2164,1.4932,0.7495,1.1426,1.9963,25.068066,1.072365403,1,0,1,3.015,3.541
735,736,57.86148071,-0.0903,0.1966,1.597,1.1964,1.2065,2.048,25.094599,0.949481666,1,0,1,2.849,3.572
736,737,49.93349838,-0.073,-0.8304,1.5678,0.8872,1.1918,2.008,25.121075,0.839396596,1,0,1,2.984,3.851
737,738,44.27425385,-0.1276,-1.4551,1.5398,0.8918,1.1906,1.6576,25.147608,0.765327632,1,0,1,3.772,4.147
738,739,41.42002106,-0.1839,-1.5747,0.9465,0.7346,1.1054,0.4609,25.200562,0.728635728,1,0,1,2.949,3.479
739,740,41.17373276,-0.1334,-1.6457,0.7073,0.9894,1.0619,-0.3137,25.200562,0.725469768,1,0,1,3.061,3.509
740,741,43.13864517,-0.1264,-2.0208,0.3668,0.9027,0.9943,-0.6807,25.22704,0.750694394,1,0,1,4.01,4.204
741,742,47.65207672,-0.0828,-2.0371,-0.0793,0.9509,0.9085,-0.8478,25.253515,0.809200644,1,0,1,2.958,3.743
742,743,53.66834259,-0.1237,-1.4326,-0.3894,0.9221,0.9343,-0.9023,25.279993,0.890084803,1,0,1,3.597,4.103
743,744,58.38866806,0.106,0.1295,-1.121,1.0279,0.7316,-1.2173,25.306416,0.957141578,1,0,1,5.204,4.975
744,745,60.22303391,0.0353,0.4482,-1.34,1.1188,0.7286,-1.7826,25.332891,0.984256268,1,0,1,5.82,10.091
745,746,58.85015869,-0.0774,0.8618,-1.4721,1.1851,0.701,-1.7715,25.385736,0.963911593,1,0,1,7.274,13.368
746,747,47.02022552,-0.0835,1.2781,-1.4073,1.0802,0.7714,-0.9163,25.385736,0.800946355,1,0,1,7.373,5.818
747,748,29.35938072,0.006,1.8675,-1.2517,1.0242,0.7651,-1.1557,25.412159,0.571960628,1,0,1,5.518,4.608
748,749,17.11219025,0.0552,2.048,-0.3886,1.0257,0.9521,0.2745,25.43858,0.396149993,1,0,1,5.368,5.64
749,750,12.88481331,-0.0071,2.048,-0.0767,0.8114,1.0081,0.7919,25.465002,0.323903948,1,0,1,5.451,5.124
750,751,13.52501011,-0.0056,2.048,0.2587,0.9148,1.0659,1.3747,25.49137,0.335463166,1,0,1,3.443,3.998
751,752,15.89388847,-0.0551,1.9716,0.6844,0.8016,1.1136,2.0228,25.517792,0.376235247,1,0,1,3.387,4.042
752,753,22.42647552,0.034,1.888,0.9575,0.825,1.1577,1.8744,25.544159,0.476626813,1,0,1,3.874,4.638
753,754,37.15237427,-0.1393,0.066,1.5812,1.0254,1.1897,1.7053,25.596893,0.673595607,1,0,1,4.243,4.371
754,755,63.44590759,-0.0446,-0.429,1.6642,0.9461,1.2027,2.048,25.596893,1.033441067,1,0,1,3.538,4.019
755,756,92.41875458,-0.0337,-0.9646,1.6178,0.6775,1.1854,1.0706,25.623205,1.579119802,1,0,1,3.785,4.348
756,757,98.17306519,-0.0987,-0.8666,1.5142,1.0351,1.159,0.7311,25.649572,1.712734461,1,0,1,4.185,4.718
757,758,76.26660919,-0.1535,-1.2001,1.3534,0.7275,1.1336,0.7296,25.675884,1.251871943,1,0,1,4.072,4.405
758,759,51.16839218,-0.04,-2.048,0.1857,1.0977,1.0057,-1.2218,25.702251,0.855983853,1,0,1,4.073,4.073
759,760,37.38990021,-0.0466,-1.7758,-0.0271,1.0245,0.9747,-1.9493,25.728565,0.676727474,1,0,1,4.052,4.51
760,761,32.39943695,-0.1054,-1.286,-0.2642,0.6907,0.9351,-1.9603,25.781189,0.611957073,1,0,1,3.256,3.949
761,762,31.82108498,-0.0469,-1.4376,-0.646,0.4794,0.8651,-1.4302,25.807446,0.604387701,1,0,1,3.339,3.775
762,763,35.19257736,0.2172,-1.4783,-0.9675,0.5767,0.7665,-1.2246,25.807446,0.648251772,1,0,1,3.727,4.063
763,764,42.38622665,0.0348,0.3959,-1.3545,1.0464,0.7594,-0.7625,25.83376,0.74102205,1,0,1,3.167,3.966
764,765,52.55412674,0.0265,1.2307,-1.356,1.1471,0.7718,-0.4192,25.860016,0.874761701,1,0,1,3.775,4.088
765,766,62.68291855,0.0553,1.6751,-1.2582,0.9652,0.7728,-0.2555,25.886272,1.021636367,1,0,1,3.35,4.002
766,767,68.04007721,-0.0059,1.6167,-1.1569,0.7786,0.785,-0.3892,25.912586,1.10755682,1,0,1,6.518,13.246
767,768,66.28504181,-0.0022,1.7519,-0.8391,1.0402,0.8708,0.3189,25.938787,1.078705072,1,0,1,7.904,18.968
768,769,59.97776794,-0.0602,2.048,0.2312,0.9186,1.04,1.6132,25.965046,0.98060745,1,0,1,7.92,13.169
769,770,52.83204269,-0.0828,1.9544,0.5742,0.7437,1.0868,2.048,26.017506,0.878589392,1,0,1,7.913,9.306
770,771,47.43950653,-0.0525,1.515,0.7852,0.7573,1.158,2.048,26.043762,0.806432903,1,0,1,7.895,6.691
771,772,44.30160141,-0.0873,0.9179,1.5535,0.765,1.1719,1.818,26.043762,0.765676796,1,0,1,7.718,5.659
772,773,43.13291168,-0.0113,1.0794,1.6538,1.1594,1.1871,2.048,26.069965,0.750627518,1,0,1,7.582,6.369
773,774,43.93222046,-0.1433,-0.3652,1.5732,1.299,1.1938,0.929,26.096167,0.760908306,1,0,1,7.387,6.011
774,775,46.34062576,-0.0952,-0.8698,1.4247,0.8165,1.1747,0.5779,26.12237,0.792071581,1,0,1,7.477,6.474
775,776,49.48370743,-0.1329,-1.6184,1.1384,0.8755,1.138,-0.0662,26.148518,0.833385885,1,0,1,4.182,5.151
776,777,52.41473389,-0.1854,-1.3909,0.9494,1.0453,1.0913,-0.8114,26.174719,0.872861028,1,0,1,2.987,4.138
777,778,54.21715927,-0.1489,-0.7321,0.7075,0.673,1.0304,-0.1286,26.200867,0.897701263,1,0,1,3.119,4.229
778,779,54.48517227,-0.1267,-1.4635,-0.5322,0.5715,0.8968,-1.5907,26.253162,0.901437521,1,0,1,5.577,6.706
779,780,45.34144211,0.0146,-1.7298,-0.7798,0.6281,0.7878,-1.8424,26.253162,0.779086888,1,0,1,6.693,5.424
780,781,29.58385849,0.0241,-1.0759,-1.07,0.6389,0.8045,-1.5585,26.279308,0.574934721,1,0,1,5.975,5.579
781,782,18.14064217,0.05,-0.2415,-1.2171,1.1792,0.7276,-1.2767,26.305456,0.412463903,1,0,1,7.04,6.513
782,783,14.05912495,-0.1376,-0.6086,-1.4989,1.0743,0.6969,-1.2254,26.331604,0.344925284,1,0,1,6.926,6.404
783,784,14.90709305,0.0435,0.7255,-1.0898,1.0026,0.8004,-0.6164,26.336437,0.359611243,1,0,1,5.138,5.337
784,785,17.56145287,-0.0103,1.6832,-0.8553,1.2469,0.8571,0.0841,26.341328,0.403315187,1,0,1,3.724,4.601
785,786,24.62644577,0.0923,1.9491,-0.5947,1.0561,0.9331,0.7799,26.351105,0.50773406,1,0,1,3.624,4.609
786,787,40.05629349,0.0566,2.048,-0.2913,0.9931,0.9698,1.192,26.355993,0.711078644,1,0,1,3.479,4.44
787,788,66.20420837,-0.0529,2.048,-0.0392,1.1527,0.9994,1.5662,26.355993,1.077333808,1,0,1,4.518,5.269
788,789,92.48099518,-0.0022,1.1014,1.1379,1.2242,1.1744,1.8521,26.360882,1.580517888,1,0,1,5.945,5.635
789,790,92.67736816,0.0443,0.0022,1.3536,0.575,1.1391,2.048,26.365772,1.584967613,1,0,1,5.292,5.215
790,791,69.55171204,-0.1149,-0.0399,1.4849,0.7972,1.1526,2.048,26.37066,1.133037686,1,0,1,3.021,4.03
791,792,50.89592361,-0.0796,0.0609,1.6127,0.9369,1.183,1.8718,26.375494,0.852306366,1,0,1,3.055,3.994
792,793,41.46537018,-0.0904,-1.3209,1.6626,0.9695,1.1811,1.5151,26.380383,0.729230046,1,0,1,5.635,6.172
793,794,37.12656403,-0.1805,-1.8393,1.1547,0.8209,1.1495,0.2502,26.385273,0.673309803,1,0,1,3.532,4.457
794,795,36.90684128,-0.0208,-1.9855,0.886,0.8552,1.106,-0.447,26.39505,0.670457125,1,0,1,3.558,4.448
795,796,40.16503906,-0.0061,-1.9176,0.5831,0.6566,1.0491,-0.8315,26.39505,0.712513447,1,0,1,4.443,4.629
796,797,46.37253952,-0.0232,-1.852,0.1838,0.5242,0.9937,-0.7248,26.399939,0.792483449,1,0,1,4.283,4.488
797,798,54.22667694,-0.0871,-1.4954,-0.0712,0.5182,0.9483,-1.1528,26.404774,0.897829652,1,0,1,3.007,4.33
798,799,61.08865356,-0.1198,0.0135,-1.411,1.1875,0.7258,-1.7027,26.409662,0.997269332,1,0,1,4.988,5.497
799,800,64.09321594,0.052,0.4188,-1.3643,1.1226,0.6951,-1.4697,26.41455,1.043643355,1,0,1,4.326,5.284
800,801,62.28779221,0.0592,0.8373,-1.4385,1.0051,0.7549,-1.1323,26.41944,1.015561819,1,0,1,4.285,4.747
801,802,57.55094528,0.062,0.9407,-1.2091,1.4267,0.7602,-1.3019,26.424274,0.944981873,1,0,1,5.032,5.844
802,803,52.5474205,0.0765,1.5968,-1.1031,1.2684,0.8138,-1.4746,26.434052,0.874690056,1,0,1,4.421,4.431
803,804,48.88080597,-0.0285,2.048,0.0345,0.689,1.0017,0.5325,26.434052,0.82540369,1,0,1,4.615,5.428
804,805,47.04138565,-0.0119,2.048,0.4803,0.809,1.071,0.988,26.43894,0.801218629,1,0,1,4.174,5.128
805,806,47.02246094,0.0056,2.048,0.6789,0.8736,1.1212,1.8887,26.443775,0.800968289,1,0,1,3.957,4.711
806,807,48.53430176,-0.0725,2.048,0.9504,1.1353,1.132,1.9038,26.448664,0.820815802,1,0,1,3.923,4.222
807,808,50.90592957,-0.1011,1.8009,1.1834,1.3536,1.1595,1.8889,26.453552,0.852413654,1,0,1,3.694,4.558
808,809,53.38417816,-0.0858,-0.6129,1.673,0.5283,1.1542,1.9121,26.458385,0.886165977,1,0,1,4.533,4.342
809,810,55.23237228,-0.0521,-1.0086,1.5977,1.0337,1.1751,1.9805,26.463276,0.911907196,1,0,1,3.36,4.816
810,811,55.52428055,0.0195,-1.0219,1.3927,1.413,1.1593,1.2537,26.472998,0.916023195,1,0,1,3.174,4.521
811,812,54.25152206,-0.1922,-1.6808,1.1551,0.808,1.1487,1.2313,26.472998,0.898186386,1,0,1,5.469,4.714
812,813,44.04803467,-0.1257,-2.048,0.9773,0.9892,1.107,0.7134,26.477886,0.762408912,1,0,1,3.166,3.348
813,814,27.91108131,-0.05,-2.048,-0.5338,0.9748,0.9163,-0.1693,26.482777,0.552623928,1,0,1,3.147,4.827
814,815,16.37067604,0.017,-0.8086,-0.7724,0.5835,0.8341,0.0445,26.487665,0.384113908,1,0,1,5.436,6.533
815,816,12.17113495,0.1087,-0.9267,-1.2259,0.7737,0.7573,-0.7881,26.492498,0.310703635,1,0,1,5.072,4.903
816,817,12.39878368,0.0474,-1.0866,-1.3909,0.6581,0.7455,-1.3341,26.497387,0.314947128,1,0,1,4.711,4.894
817,818,14.24935341,-0.0186,-0.5798,-1.4634,0.7447,0.7339,-1.4523,26.502222,0.348247468,1,0,1,3.383,4.404
818,819,20.43141174,0.1708,1.5424,-1.1812,1.2255,0.7837,-1.3765,26.512,0.447430938,1,0,1,3.949,4.245
819,820,35.49710846,0.0968,1.4713,-0.9758,1.0987,0.8176,-1.046,26.512,0.652164876,1,0,1,1.874,4.168
820,821,64.43812561,-0.0028,1.8113,-0.7447,0.9977,0.8497,-1.044,26.516834,1.049032211,1,0,1,4.805,4.036
821,822,95.84624481,-0.119,1.9572,-0.4933,1.0154,0.878,-0.735,26.521723,1.657495141,1,0,1,3.042,4.295
822,823,96.85791779,0.0157,1.7306,-0.1827,0.8509,0.9795,0.2126,26.526611,1.681343555,1,0,1,3.746,4.119
823,824,77.11238098,-0.0678,1.1251,0.9721,0.6142,1.1341,1.6067,26.531445,1.267470002,1,0,1,3.172,4.191
824,825,58.65815353,-0.0069,1.2393,1.2872,1.3771,1.1882,1.5031,26.536335,0.961122394,1,0,1,3.853,4.08
825,826,45.67369461,0.0483,0.7187,1.4363,1.0501,1.1937,1.9317,26.546057,0.783435822,1,0,1,3.114,4.073
826,827,38.9004364,0.0292,-0.2341,1.5593,0.7719,1.2078,2.048,26.546057,0.696256101,1,0,1,3.071,4.069
827,828,37.02381516,-0.0501,-0.3549,1.5832,1.0334,1.2015,2.048,26.550892,0.671976388,1,0,1,4.878,4.137
828,829,39.09099197,-0.0309,-1.2109,1.1889,1.3098,1.1528,0.2484,26.55578,0.698697746,1,0,1,4.275,4.058
829,830,44.61250687,-0.1615,-1.2885,0.9878,0.8175,1.1121,1.0836,26.560669,0.769676805,1,0,1,4.446,4.091
830,831,52.68619537,-0.1381,-1.6614,0.7272,0.6392,1.0605,1.0586,26.565502,0.876572251,1,0,1,3.116,6.464
831,832,60.91195297,-0.1347,-2.0324,0.4048,0.9493,1.0034,0.8186,26.570393,0.99460125,1,0,1,5.465,4.703
832,833,65.88139343,-0.0083,-2.048,0.1254,0.376,0.9502,-0.0143,26.575226,1.072161675,1,0,1,5.964,6.066
833,834,65.66815948,-0.0912,-0.9547,-1.1884,0.8285,0.7456,-1.4117,26.58495,1.068730593,1,0,1,5.189,12.893
834,835,61.36777115,0.0931,-0.4153,-1.4032,1.1177,0.7553,-0.8892,26.589838,1.001516223,1,0,1,7.488,6.878
835,836,55.83504486,-0.0215,0.1346,-1.4251,1.239,0.7048,-0.908,26.589838,0.920430243,1,0,1,7.19,6.211
836,837,51.42967606,-0.0474,0.0763,-1.4069,1.1231,0.6815,-1.6685,26.594671,0.859494269,1,0,1,5.845,5.393
837,838,49.01318359,0.0234,0.3918,-1.3295,1.1529,0.7278,-1.7006,26.59956,0.827157319,1,0,1,6.122,5.219
838,839,48.59545517,-0.0247,2.048,-0.4738,0.8819,0.8965,-1.3185,26.604395,0.821629405,1,0,1,5.734,5.13
839,840,49.90351486,0.0113,2.048,-0.1818,0.8687,1.0323,-0.1734,26.609283,0.838986993,1,0,1,3.878,4.941
840,841,52.37636185,-0.0432,1.9682,0.2013,1.172,1.0871,-0.0863,26.614117,0.872344553,1,0,1,4.374,4.473
841,842,55.16482162,-0.0247,2.048,0.5795,1.0477,1.0802,0.0159,26.619007,0.910958469,1,0,1,4.884,6.368
842,843,57.3407402,-0.008,2.048,0.875,0.9262,1.1318,0.6343,26.631916,0.941939354,1,0,1,6.102,6.053
843,844,58.2492981,-0.1291,0.9456,1.5687,0.7618,1.1948,1.7927,26.631916,0.955117404,1,0,1,6.1,6.794
844,845,57.91101456,-0.0038,0.3781,1.637,1.1511,1.1666,1.8386,26.640045,0.950196505,1,0,1,6.119,6.55
845,846,47.44085312,-0.0704,0.0196,1.5893,1.2728,1.195,1.6827,26.64812,0.806451201,1,0,1,6.123,6.12
846,847,29.98452759,-0.1471,-0.0931,1.554,0.7966,1.1496,1.7349,26.65625,0.580243468,1,0,1,4.98,5.69
847,848,17.57492256,-0.1464,-0.3895,1.3668,1.1155,1.1397,1.9123,26.664326,0.403544366,1,0,1,4.776,5.259
848,849,13.26323509,-0.0994,-1.4976,0.1667,0.6381,0.9278,1.4189,26.6724,0.330770135,1,0,1,3.886,4.829
849,850,13.97179985,-0.0587,-1.6207,-0.3787,0.9764,0.9292,0.6339,26.68053,0.343387604,1,0,1,4.398,4.399
850,851,16.72469139,0.1383,-1.7622,-0.643,1.1429,0.8349,-0.2741,26.69668,0.389876693,1,0,1,4.712,4.603
851,852,24.39342499,0.2077,-1.8664,-0.9794,0.9643,0.8638,-0.8861,26.69668,0.50448668,1,0,1,5.368,4.845
852,853,41.62463379,-0.119,-1.7935,-1.0727,0.7022,0.7936,-0.7966,26.704754,0.731218159,1,0,1,3.668,4.821
853,854,69.08370972,0.1125,-0.3252,-1.4335,0.9728,0.7422,-1.7188,26.712885,1.125018835,1,0,1,3.993,4.872
854,855,90.41880035,-0.1308,0.37,-1.3678,1.4216,0.7008,-1.8577,26.720959,1.534947038,1,0,1,4.086,4.149
855,856,93.27996063,0.1346,0.4558,-1.2322,1.1345,0.8005,-1.5969,26.729034,1.598540306,1,0,1,3.89,4.086
856,857,80.87735748,-0.0486,0.4404,-1.0203,0.9325,0.7863,-1.7904,26.73711,1.338821292,1,0,1,3.912,3.922
857,858,62.35300827,0.0237,1.251,-0.759,1.0088,0.8623,-1.8562,26.75326,1.016593456,1,0,1,3.003,4.423
858,859,49.03365707,-0.0046,2.048,0.6872,0.4994,1.1126,-0.4303,26.761333,0.827447057,1,0,1,4.742,4.541
859,860,41.97264481,-0.0536,2.048,1.0646,1.0913,1.1842,0.6931,26.761333,0.735741973,1,0,1,2.966,3.358
860,861,39.95636368,-0.0084,2.048,1.5934,1.4271,1.1791,0.7006,26.769464,0.709846377,1,0,1,5.711,4.672
861,862,42.06518173,-0.0776,2.0458,1.3191,0.9797,1.1282,0.6565,26.777538,0.736914396,1,0,1,6.207,4.209
862,863,47.742836,-0.1792,2.048,1.2091,1.0265,1.1721,1.0919,26.785614,0.810397625,1,0,1,7.404,9.051
863,864,55.96665955,0.0099,0.1096,0.738,1.3491,1.1009,2.048,26.79369,0.922280252,1,0,1,7.755,7.928
864,865,64.04286957,-0.075,-0.4938,0.4769,1.1096,1.0408,2.0321,26.801764,1.042851448,1,0,1,5.836,8.088
865,866,68.57344818,-0.1008,-1.3224,0.2217,0.5131,0.9606,1.8411,26.817913,1.116481423,1,0,1,5.096,8.575
866,867,67.77859497,-0.066,-2.048,-0.0642,0.3837,0.9037,1.5145,26.825933,1.103227139,1,0,1,5.02,6.232
867,868,63.18716812,-0.0714,-2.048,-0.3768,0.7569,0.9315,1.4612,26.825933,1.029479265,1,0,1,4.041,5.505
868,869,57.73043823,-0.2911,-0.2904,-1.1947,1.2301,0.7885,0.5086,26.83401,0.947589099,1,0,1,5.137,4.552
